total_sediment_thick,seafloor_age,conv_rate,subducting_abs_rate,conv_ortho
60.06,15.25,7.24,-6.21,7.08
60.06,15.25,7.01,-6.02,6.41
60.06,15.25,7.07,-6.07,6.47
60.06,15.25,7.18,-6.16,6.59
60.06,15.25,7.37,-6.32,7.21
60.06,15.25,7.37,-6.32,7.21
60.06,15.25,7.24,-6.21,7.08
60.06,15.25,7.43,-6.37,7.43
60.06,15.25,7.37,-6.32,7.21
60.06,15.25,7.4,-6.34,7.4
91.11,30.27,7.75,-6.68,7.64
91.11,30.27,7.75,-6.68,7.64
47.53,18.68,7.51,-6.45,7.51
91.11,30.27,7.67,-6.6,7.56
60.06,15.25,7.13,-6.11,6.53
135.01,65.16,6.54,-5.32,4.76
135.01,65.16,6.5,-5.27,4.54
135.01,65.16,6.53,-5.3,4.63
135.01,65.16,6.5,-5.27,4.54
135.01,65.16,6.54,-5.32,4.76
124.05,53.29,6.01,-4.64,5.62
136.71,63.65,6.41,-5.14,4.4
121.11,50.92,5.77,-4.34,5.65
124.05,53.29,5.93,-4.53,5.52
113.69,45.3,5.62,-4.18,5.5
121.11,50.92,5.67,-4.23,5.55
121.11,50.92,5.77,-4.34,5.65
127.92,56.39,6.06,-4.69,5.66
124.05,53.29,6.01,-4.64,5.62
113.69,45.3,5.58,-4.12,5.45
121.11,50.92,5.67,-4.23,5.55
113.69,45.3,5.5,-4.04,5.38
106.55,40.18,5.31,-3.81,5.18
113.69,45.3,5.38,-3.89,5.26
113.69,45.3,5.45,-3.98,5.33
88.4,2.2,4.85,-3.31,4.85
60.06,15.25,6.87,-5.91,4.86
88.4,2.2,6.66,-5.76,5.92
88.4,2.2,4.95,-3.42,4.95
97.21,20.1,5.05,-3.53,5.05
88.4,2.2,4.93,-3.39,4.93
97.21,20.1,5.18,-3.67,5.18
60.06,15.25,6.95,-5.97,6.34
60.06,15.25,6.89,-5.93,6.28
60.06,15.25,7.16,-6.14,6.56
60.06,15.25,7.07,-6.07,6.47
60.06,15.25,6.89,-5.93,6.28
60.06,15.25,6.87,-5.91,4.86
60.06,15.25,6.89,-5.93,6.28
113.69,45.3,5.58,-4.12,5.45
106.55,40.18,5.31,-3.81,5.18
113.69,45.3,5.48,-4.01,5.36
113.69,45.3,5.48,-4.01,5.36
113.69,45.3,5.55,-4.09,5.43
88.4,2.2,4.88,-3.33,4.87
97.21,20.1,5.0,-3.47,5.0
60.06,15.25,6.87,-5.91,4.86
88.4,2.2,4.82,-3.28,4.82
88.4,2.2,6.64,-5.74,5.89
88.4,2.2,4.88,-3.33,4.87
113.69,45.3,5.38,-3.89,5.26
97.21,20.1,5.08,-3.56,5.08
97.21,20.1,5.0,-3.47,5.0
106.55,40.18,5.31,-3.81,5.18
135.33,63.67,9.62,-8.54,9.62
118.99,48.8,9.24,-8.16,7.44
118.99,48.8,9.22,-8.14,8.56
112.11,43.94,8.93,-7.85,8.24
108.66,41.57,8.85,-7.78,8.16
112.11,43.94,8.95,-7.88,8.27
91.11,30.27,7.75,-6.68,7.64
47.53,18.68,7.54,-6.47,7.08
91.11,30.27,7.78,-6.7,6.99
91.11,30.27,7.75,-6.68,7.64
91.11,30.27,8.01,-6.93,7.19
91.11,30.27,7.9,-6.83,7.12
97.06,33.95,8.27,-7.2,7.48
94.16,32.13,8.14,-7.06,7.33
94.16,32.13,8.11,-7.04,7.3
99.85,35.73,8.45,-7.38,7.04
99.85,35.73,8.4,-7.33,7.62
108.66,41.57,8.78,-7.71,8.08
102.53,37.47,8.56,-7.49,7.18
102.53,37.47,8.56,-7.49,7.18
99.85,35.73,8.45,-7.38,7.04
102.53,37.47,8.52,-7.45,7.12
99.85,35.73,8.38,-7.3,7.59
99.85,35.73,8.43,-7.35,7.65
115.45,46.35,9.03,-7.95,8.35
112.11,43.94,8.93,-7.85,8.24
127.41,55.62,9.28,-8.2,7.49
118.99,48.8,9.15,-8.07,8.48
118.99,48.8,9.22,-8.14,8.56
115.45,46.35,9.12,-8.05,8.45
115.45,46.35,9.12,-8.05,8.45
137.05,65.57,9.74,-8.65,9.73
131.56,59.86,9.4,-8.33,7.64
138.69,67.47,9.87,-8.77,9.49
137.05,65.57,9.83,-8.73,9.83
138.69,67.47,9.87,-8.77,9.49
138.69,67.47,9.85,-8.75,9.85
137.05,65.57,9.83,-8.73,9.83
138.69,67.47,9.87,-8.77,9.49
138.69,67.47,9.85,-8.75,9.85
138.69,67.47,9.85,-8.75,9.85
118.99,48.8,9.24,-8.16,7.44
137.05,65.57,9.78,-8.69,9.78
127.41,55.62,9.34,-8.27,7.56
137.05,65.57,9.76,-8.67,9.76
127.41,55.62,9.28,-8.2,7.49
142.19,71.83,10.16,-9.05,9.83
142.19,71.83,10.12,-9.0,10.11
145.28,76.27,10.34,-9.22,10.18
143.81,74.1,10.18,-9.07,9.85
145.28,76.27,10.28,-9.16,10.22
149.85,84.06,10.73,-9.59,10.71
148.87,82.23,10.63,-9.49,10.55
149.85,84.06,10.72,-9.57,10.7
148.87,82.23,10.61,-9.48,10.54
148.87,82.23,10.63,-9.49,10.55
149.85,84.06,10.69,-9.55,10.63
148.87,82.23,10.6,-9.46,10.53
148.87,82.23,10.61,-9.48,10.54
146.6,78.34,10.43,-9.3,10.28
146.6,78.34,10.43,-9.3,10.28
147.79,80.33,10.53,-9.39,10.45
146.6,78.34,10.46,-9.33,10.35
147.79,80.33,10.54,-9.41,10.47
146.6,78.34,10.44,-9.32,10.3
142.19,71.83,10.12,-9.0,10.11
143.81,74.1,10.18,-9.07,9.85
142.19,71.83,10.13,-9.02,9.8
138.69,67.47,9.91,-8.81,9.53
140.36,69.46,9.99,-8.89,9.62
146.6,78.34,10.41,-9.28,10.26
145.28,76.27,10.34,-9.22,10.18
138.69,67.47,9.89,-8.79,9.51
143.81,74.1,10.18,-9.07,9.85
142.19,71.83,10.15,-9.04,9.82
142.19,71.83,10.12,-9.0,10.11
158.72,104.36,-2.02,3.83,-1.99
158.72,103.22,-2.01,3.81,-2.0
152.22,88.87,10.86,-9.7,10.77
158.34,103.22,-1.98,3.78,-1.98
152.75,90.05,10.97,-9.81,10.43
158.22,103.22,-2.0,3.8,-1.99
152.75,90.05,10.92,-9.77,10.47
158.22,103.22,-1.99,3.79,-1.99
152.22,88.87,10.88,-9.73,10.67
152.22,88.87,10.88,-9.73,10.67
152.22,88.87,10.87,-9.72,10.78
152.22,88.87,10.87,-9.72,10.78
152.22,88.87,10.87,-9.72,10.78
152.22,88.87,10.9,-9.74,10.68
152.22,88.87,10.9,-9.74,10.68
152.22,88.87,10.88,-9.73,10.67
108.66,41.57,8.88,-7.81,8.19
115.45,46.35,9.07,-8.0,8.4
112.11,43.94,8.98,-7.9,8.29
108.66,41.57,8.83,-7.76,8.13
114.4,41.83,8.78,-7.71,8.09
136.58,65.83,5.72,-5.33,5.62
123.88,53.22,5.89,-4.49,5.49
69.85,30.06,7.79,-6.71,6.99
49.82,16.13,6.87,-5.9,6.26
136.89,66.33,5.88,-5.45,5.78
136.58,65.83,6.54,-5.32,4.78
138.02,66.01,6.5,-5.26,4.54
96.81,33.79,8.31,-7.23,7.52
69.85,16.13,7.49,-6.43,7.49
49.82,16.13,7.22,-6.19,7.06
49.82,16.13,7.41,-6.35,7.41
114.53,45.92,5.54,-4.08,5.42
99.54,19.59,5.14,-3.62,5.14
49.82,16.13,6.85,-5.88,4.85
130.11,58.42,9.34,-8.27,7.57
139.23,68.07,9.86,-8.76,9.47
123.39,52.07,9.2,-8.12,8.54
150.47,85.27,10.71,-9.56,10.68
146.04,77.44,10.33,-9.21,10.17
136.58,65.83,5.74,-5.35,5.64
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.89,66.33,5.88,-5.45,5.78
136.89,66.33,6.04,-5.57,5.95
137.49,66.68,6.23,-5.71,6.14
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
130.3,57.43,6.15,-4.81,5.77
127.89,56.35,6.07,-4.7,5.68
138.02,66.01,6.48,-5.24,4.52
89.15,1.62,6.68,-5.76,5.95
102.35,37.36,8.55,-7.47,7.16
102.35,37.36,8.5,-7.43,7.1
96.81,33.79,8.33,-7.25,7.54
90.82,30.06,8.04,-6.96,7.22
69.85,30.06,7.81,-6.73,7.02
93.87,31.95,8.09,-7.02,7.28
69.85,30.06,7.73,-6.66,7.62
69.85,16.13,7.49,-6.43,7.49
69.85,30.06,7.68,-6.61,7.56
49.82,16.13,7.38,-6.32,7.38
49.82,16.13,7.08,-6.07,6.49
49.82,16.13,7.19,-6.16,6.61
49.82,16.13,7.32,-6.27,7.16
69.85,19.38,7.57,-6.5,7.11
136.58,65.83,6.51,-5.28,4.56
120.95,50.83,5.7,-4.27,5.59
123.88,53.22,5.98,-4.6,5.59
114.53,45.92,5.39,-3.91,5.27
114.53,45.92,5.54,-4.08,5.42
89.15,1.62,4.82,-3.28,4.82
99.54,19.59,5.03,-3.51,5.03
49.82,16.13,6.96,-5.97,6.36
49.82,16.13,6.87,-5.9,6.26
114.53,45.92,5.39,-3.91,5.27
89.15,1.62,4.95,-3.42,4.95
99.54,19.59,5.06,-3.54,5.06
135.83,64.21,9.7,-8.61,9.7
114.4,46.66,9.03,-7.96,8.36
93.87,31.95,8.23,-7.15,7.43
69.85,30.06,7.93,-6.86,7.1
102.35,37.36,8.61,-7.54,7.24
99.64,35.6,8.41,-7.33,7.63
123.39,52.07,9.22,-8.15,7.42
114.4,44.23,8.98,-7.91,8.3
139.23,68.07,9.86,-8.76,9.47
137.55,66.13,9.74,-8.65,9.74
137.55,66.13,9.74,-8.65,9.74
146.04,77.44,10.34,-9.22,10.18
143.01,72.96,10.12,-9.01,9.78
150.47,85.27,10.71,-9.56,10.68
148.48,81.53,10.53,-9.39,10.46
148.48,81.53,10.53,-9.39,10.46
143.01,72.96,10.12,-9.01,9.78
146.04,77.44,10.31,-9.19,10.23
143.01,72.96,10.1,-8.99,10.09
159.7,106.92,-2.0,3.8,-1.99
152.53,89.56,10.87,-9.72,10.65
153.05,90.7,10.93,-9.77,10.24
152.53,89.56,10.87,-9.72,10.65
114.4,44.23,8.93,-7.86,8.25
136.89,66.33,5.94,-5.5,5.84
136.58,65.83,5.74,-5.35,5.64
136.89,66.33,5.88,-5.45,5.78
136.58,65.83,5.74,-5.35,5.64
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.74,-5.35,5.64
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,5.74,-5.35,5.64
136.89,66.33,5.94,-5.5,5.84
136.58,65.83,5.74,-5.35,5.64
136.89,66.33,5.94,-5.5,5.84
136.89,66.33,5.88,-5.45,5.78
137.49,66.68,6.11,-5.62,6.02
136.89,66.33,6.04,-5.57,5.95
137.49,66.68,6.32,-5.78,6.23
137.49,66.68,6.11,-5.62,6.02
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,5.72,-5.33,5.62
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
138.02,66.01,6.37,-5.09,4.36
138.02,66.01,6.4,-5.13,4.4
138.02,66.01,6.45,-5.19,4.47
123.88,53.22,6.02,-4.65,5.63
123.88,53.22,5.98,-4.6,5.59
127.89,56.35,6.11,-4.75,5.73
138.02,66.01,6.42,-5.15,4.43
138.02,66.01,6.48,-5.24,4.52
138.02,66.01,6.4,-5.13,4.4
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.54,-5.32,4.78
120.95,50.83,5.75,-4.33,5.64
123.88,53.22,5.94,-4.54,5.54
127.89,56.35,6.07,-4.7,5.68
130.3,57.43,6.19,-4.86,5.82
49.82,16.13,6.93,-5.95,6.33
49.82,16.13,6.85,-5.88,4.85
99.64,35.6,8.43,-7.36,7.02
105.55,39.47,8.64,-7.56,7.26
102.35,37.36,8.61,-7.54,7.24
102.35,37.36,8.52,-7.45,7.13
99.64,35.6,8.41,-7.33,7.63
96.81,33.79,8.31,-7.23,7.52
99.64,35.6,8.41,-7.33,7.63
93.87,31.95,8.17,-7.1,7.37
90.82,30.06,8.04,-6.96,7.22
93.87,31.95,8.2,-7.12,7.4
69.85,30.06,7.93,-6.86,7.1
69.85,30.06,7.81,-6.73,7.02
69.85,30.06,7.93,-6.86,7.1
69.85,30.06,7.84,-6.76,7.05
90.82,30.06,7.96,-6.88,7.13
69.85,30.06,7.93,-6.86,7.1
93.87,31.95,8.23,-7.15,7.43
93.87,31.95,8.09,-7.02,7.28
69.85,30.06,7.76,-6.68,6.97
69.85,30.06,7.71,-6.63,7.59
69.85,30.06,7.73,-6.66,7.62
69.85,19.38,7.52,-6.45,7.06
69.85,16.13,7.49,-6.43,7.49
69.85,19.38,7.52,-6.45,7.06
49.82,16.13,7.47,-6.4,7.46
69.85,19.38,7.52,-6.45,7.06
69.85,19.38,7.52,-6.45,7.06
49.82,16.13,7.47,-6.4,7.46
49.82,16.13,7.32,-6.27,7.16
49.82,16.13,7.19,-6.16,6.61
49.82,16.13,7.22,-6.19,7.06
49.82,16.13,7.22,-6.19,7.06
49.82,16.13,6.99,-6.0,6.39
49.82,16.13,7.05,-6.04,6.45
49.82,16.13,7.16,-6.14,6.58
49.82,16.13,7.32,-6.27,7.16
49.82,16.13,7.38,-6.32,7.38
49.82,16.13,7.22,-6.19,7.06
49.82,16.13,7.41,-6.35,7.41
49.82,16.13,7.35,-6.29,7.19
49.82,16.13,7.38,-6.32,7.38
69.85,30.06,7.73,-6.66,7.62
69.85,30.06,7.73,-6.66,7.62
69.85,16.13,7.49,-6.43,7.49
69.85,30.06,7.68,-6.61,7.56
49.82,16.13,7.11,-6.09,6.52
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.51,-5.28,4.56
136.58,65.83,6.54,-5.32,4.78
136.58,65.83,6.51,-5.28,4.56
136.58,65.83,6.54,-5.32,4.78
123.88,53.22,6.02,-4.65,5.63
138.02,66.01,6.44,-5.17,4.45
120.95,50.83,5.75,-4.33,5.64
123.88,53.22,5.94,-4.54,5.54
114.53,45.92,5.61,-4.16,5.49
120.95,50.83,5.7,-4.27,5.59
120.95,50.83,5.75,-4.33,5.64
127.89,56.35,6.07,-4.7,5.68
123.88,53.22,6.02,-4.65,5.63
114.53,45.92,5.61,-4.16,5.49
114.53,45.92,5.66,-4.22,5.54
114.53,45.92,5.54,-4.08,5.42
106.96,40.63,5.31,-3.82,5.19
114.53,45.92,5.39,-3.91,5.27
114.53,45.92,5.46,-3.99,5.34
89.15,1.62,4.87,-3.34,4.87
49.82,16.13,6.85,-5.88,4.85
89.15,1.62,6.63,-5.72,5.89
99.54,19.59,4.98,-3.45,4.98
99.54,19.59,5.08,-3.57,5.08
89.15,1.62,4.93,-3.39,4.93
99.54,19.59,5.16,-3.65,5.16
49.82,16.13,6.93,-5.95,6.33
49.82,16.13,6.87,-5.9,6.26
49.82,16.13,7.13,-6.11,6.55
49.82,16.13,7.05,-6.04,6.45
49.82,16.13,6.87,-5.9,6.26
49.82,16.13,6.87,-5.9,6.26
49.82,16.13,6.87,-5.9,6.26
114.53,45.92,5.61,-4.16,5.49
106.96,40.63,5.31,-3.82,5.19
114.53,45.92,5.46,-3.99,5.34
114.53,45.92,5.46,-3.99,5.34
114.53,45.92,5.54,-4.08,5.42
89.15,1.62,4.87,-3.34,4.87
99.54,19.59,5.03,-3.51,5.03
49.82,16.13,6.85,-5.88,4.85
89.15,1.62,4.82,-3.28,4.82
89.15,1.62,6.63,-5.72,5.89
89.15,1.62,4.87,-3.34,4.87
114.53,45.92,5.41,-3.94,5.29
99.54,19.59,5.08,-3.57,5.08
99.54,19.59,5.01,-3.48,5.01
106.96,40.63,5.34,-3.85,5.22
134.01,62.29,9.6,-8.52,9.6
123.39,52.07,9.22,-8.15,7.42
123.39,52.07,9.2,-8.12,8.54
114.4,44.23,8.91,-7.84,8.22
114.4,41.83,8.83,-7.76,8.14
114.4,44.23,8.93,-7.86,8.25
69.85,30.06,7.73,-6.66,7.62
69.85,19.38,7.52,-6.45,7.06
69.85,30.06,7.76,-6.68,6.97
69.85,30.06,7.73,-6.66,7.62
90.82,30.06,7.99,-6.91,7.16
69.85,30.06,7.88,-6.81,7.1
96.81,33.79,8.25,-7.18,7.46
93.87,31.95,8.15,-7.07,7.34
93.87,31.95,8.09,-7.02,7.28
99.64,35.6,8.43,-7.36,7.02
99.64,35.6,8.38,-7.31,7.6
114.4,41.83,8.76,-7.69,8.06
102.35,37.36,8.55,-7.47,7.16
102.35,37.36,8.55,-7.47,7.16
99.64,35.6,8.43,-7.36,7.02
102.35,37.36,8.5,-7.43,7.1
99.64,35.6,8.38,-7.31,7.6
99.64,35.6,8.41,-7.33,7.63
114.4,44.23,9.01,-7.93,8.33
114.4,44.23,8.88,-7.81,8.2
130.11,58.42,9.26,-8.19,7.47
114.4,46.66,9.13,-8.05,8.46
123.39,52.07,9.2,-8.12,8.54
114.4,46.66,9.11,-8.03,8.43
114.4,46.66,9.13,-8.05,8.46
135.83,64.21,9.72,-8.63,9.72
130.11,58.42,9.36,-8.29,7.59
139.23,68.07,9.86,-8.76,9.47
137.55,66.13,9.81,-8.72,9.81
139.23,68.07,9.86,-8.76,9.47
137.55,66.13,9.84,-8.74,9.84
137.55,66.13,9.81,-8.72,9.81
139.23,68.07,9.86,-8.76,9.47
137.55,66.13,9.84,-8.74,9.84
137.55,66.13,9.84,-8.74,9.84
123.39,52.07,9.22,-8.15,7.42
137.55,66.13,9.77,-8.67,9.77
130.11,58.42,9.34,-8.27,7.57
137.55,66.13,9.74,-8.65,9.74
130.11,58.42,9.26,-8.19,7.47
143.01,72.96,10.15,-9.04,9.82
143.01,72.96,10.1,-8.99,10.09
146.04,77.44,10.33,-9.21,10.17
143.01,72.96,10.17,-9.05,9.83
146.04,77.44,10.28,-9.16,10.19
151.96,85.27,10.72,-9.58,10.7
149.52,83.44,10.63,-9.49,10.56
150.47,85.27,10.71,-9.56,10.68
149.52,83.44,10.6,-9.46,10.53
149.52,83.44,10.62,-9.48,10.54
150.47,85.27,10.68,-9.53,10.62
149.52,83.44,10.59,-9.45,10.52
149.52,83.44,10.6,-9.46,10.53
147.32,79.53,10.39,-9.27,10.24
147.32,79.53,10.41,-9.29,10.27
148.48,81.53,10.53,-9.39,10.46
147.32,79.53,10.45,-9.32,10.34
148.48,81.53,10.53,-9.39,10.46
147.32,79.53,10.45,-9.32,10.34
143.01,72.96,10.08,-8.97,10.08
143.01,72.96,10.17,-9.05,9.83
143.01,72.96,10.12,-9.01,9.78
139.23,68.07,9.92,-8.82,9.54
141.23,70.57,9.98,-8.88,9.6
147.32,79.53,10.39,-9.27,10.24
146.04,77.44,10.33,-9.21,10.17
139.23,68.07,9.88,-8.78,9.49
143.01,72.96,10.15,-9.04,9.82
143.01,72.96,10.13,-9.02,9.8
143.01,72.96,10.12,-9.01,9.78
159.54,106.49,-2.02,3.83,-1.99
159.7,106.92,-2.01,3.81,-2.0
152.53,89.56,10.85,-9.69,10.76
157.68,101.73,-1.98,3.78,-1.98
153.05,90.7,10.95,-9.79,10.27
159.7,106.92,-2.0,3.8,-1.99
153.05,90.7,10.91,-9.76,10.46
159.7,106.92,-1.99,3.79,-1.99
152.53,89.56,10.87,-9.72,10.65
152.53,89.56,10.87,-9.72,10.65
152.53,89.56,10.86,-9.7,10.77
152.53,89.56,10.86,-9.7,10.77
152.53,89.56,10.86,-9.7,10.77
152.53,89.56,10.9,-9.74,10.44
152.53,89.56,10.89,-9.73,10.67
152.53,89.56,10.87,-9.72,10.65
114.4,41.83,8.86,-7.79,8.17
114.4,46.66,9.06,-7.98,8.38
114.4,44.23,8.96,-7.88,8.28
114.4,41.83,8.83,-7.76,8.14
111.34,45.86,8.77,-7.69,8.07
137.39,65.69,5.72,-5.33,5.61
126.71,53.15,5.9,-4.51,5.51
51.81,27.78,7.77,-6.69,6.97
58.2,6.07,6.85,-5.88,6.25
136.99,66.09,5.89,-5.46,5.78
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,6.51,-5.27,4.56
96.56,33.64,8.29,-7.21,7.49
51.81,27.78,7.47,-6.4,7.47
58.2,16.79,7.2,-6.16,7.05
51.81,16.79,7.39,-6.33,7.39
115.48,46.63,5.57,-4.12,5.46
104.3,19.06,5.12,-3.61,5.12
58.2,6.07,6.83,-5.86,4.84
130.57,58.89,9.31,-8.23,7.53
141.65,66.68,9.84,-8.74,9.46
128.31,56.62,9.16,-8.08,8.49
151.71,86.54,10.71,-9.56,10.69
146.81,78.68,10.32,-9.19,10.15
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
136.99,66.09,5.89,-5.46,5.78
136.99,66.09,6.05,-5.58,5.95
137.57,66.49,6.24,-5.72,6.15
137.39,65.69,6.54,-5.31,4.66
137.39,65.69,6.54,-5.31,4.66
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,6.54,-5.31,4.66
130.33,57.42,6.16,-4.82,5.79
126.71,56.26,6.07,-4.72,5.7
137.97,64.07,6.49,-5.25,4.54
89.99,6.07,6.68,-5.76,5.96
107.9,37.33,8.53,-7.45,7.14
107.9,35.47,8.48,-7.41,7.08
96.56,33.64,8.31,-7.23,7.52
83.51,29.85,8.02,-6.94,7.2
51.81,27.78,7.79,-6.71,7.0
83.51,29.85,8.08,-7.0,7.26
51.81,27.78,7.72,-6.64,7.6
51.81,27.78,7.47,-6.4,7.47
51.81,27.78,7.66,-6.58,7.54
51.81,16.79,7.36,-6.3,7.36
58.2,16.79,7.09,-6.07,6.5
58.2,16.79,7.17,-6.14,6.6
58.2,16.79,7.3,-6.25,7.14
51.81,27.78,7.58,-6.51,7.12
137.39,65.69,6.52,-5.29,4.58
120.82,50.74,5.71,-4.29,5.61
126.71,53.15,5.99,-4.61,5.61
115.48,46.63,5.4,-3.92,5.28
115.48,46.63,5.57,-4.12,5.46
89.99,6.07,4.84,-3.31,4.84
104.3,19.06,5.05,-3.53,5.05
58.2,16.79,6.97,-5.97,6.38
58.2,6.07,6.85,-5.88,6.25
115.48,46.63,5.4,-3.92,5.28
89.99,0.91,4.94,-3.42,4.94
104.3,19.06,5.05,-3.53,5.05
136.32,64.74,9.68,-8.59,9.68
114.79,45.86,9.02,-7.94,8.34
93.58,31.77,8.18,-7.1,7.38
60.27,27.78,7.92,-6.84,7.08
107.9,37.33,8.59,-7.52,7.22
99.43,35.47,8.39,-7.31,7.61
128.31,56.62,9.21,-8.13,7.4
114.79,45.86,8.99,-7.91,8.31
141.65,66.68,9.84,-8.74,9.46
136.32,64.74,9.73,-8.64,9.73
136.32,64.74,9.73,-8.64,9.73
146.81,78.68,10.33,-9.21,10.17
143.87,74.17,10.1,-8.99,9.77
151.71,86.54,10.71,-9.56,10.69
149.17,82.8,10.52,-9.38,10.44
149.17,82.8,10.52,-9.38,10.44
143.87,74.17,10.1,-8.99,9.77
146.81,78.68,10.3,-9.18,10.21
143.87,74.17,10.09,-8.98,10.08
159.72,106.94,-2.0,3.8,-1.99
152.86,90.27,10.86,-9.7,10.64
153.36,91.41,10.92,-9.76,10.23
152.86,90.27,10.85,-9.69,10.76
114.79,45.86,8.92,-7.84,8.23
136.99,66.09,5.99,-5.53,5.89
136.99,66.09,5.79,-5.38,5.68
136.99,66.09,5.89,-5.46,5.78
136.99,66.09,5.79,-5.38,5.68
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.75,-5.36,5.64
136.99,66.09,5.99,-5.53,5.89
136.99,66.09,5.79,-5.38,5.68
136.99,66.09,5.99,-5.53,5.89
136.99,66.09,5.89,-5.46,5.78
137.57,66.49,6.15,-5.66,6.06
136.99,66.09,6.05,-5.58,5.95
137.97,66.86,6.36,-5.81,6.26
137.57,66.49,6.15,-5.66,6.06
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,6.54,-5.31,4.66
137.39,65.69,6.54,-5.31,4.66
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,5.72,-5.33,5.61
137.39,65.69,6.54,-5.31,4.66
137.39,65.69,6.54,-5.31,4.66
137.39,65.69,6.54,-5.31,4.66
137.97,64.07,6.4,-5.12,4.41
137.97,64.07,6.4,-5.12,4.41
137.97,64.07,6.46,-5.21,4.5
126.71,53.15,6.03,-4.66,5.65
126.71,53.15,5.99,-4.61,5.61
126.71,56.26,6.12,-4.77,5.74
137.97,64.07,6.43,-5.17,4.45
137.97,64.07,6.49,-5.25,4.54
137.97,64.07,6.4,-5.12,4.41
137.39,65.69,6.54,-5.31,4.66
137.39,65.69,6.54,-5.31,4.66
123.8,53.15,5.76,-4.34,5.65
126.71,53.15,5.94,-4.56,5.56
126.71,56.26,6.07,-4.72,5.7
130.33,57.42,6.18,-4.85,5.81
58.2,6.07,6.91,-5.93,6.31
58.2,6.07,6.83,-5.86,4.84
99.43,35.47,8.41,-7.34,7.0
107.9,37.33,8.62,-7.55,7.25
107.9,37.33,8.59,-7.52,7.22
107.9,37.33,8.51,-7.43,7.11
99.43,35.47,8.39,-7.31,7.61
96.56,33.64,8.31,-7.23,7.52
99.43,35.47,8.39,-7.31,7.61
93.58,31.77,8.18,-7.1,7.38
83.51,29.85,8.05,-6.97,7.23
93.58,31.77,8.18,-7.1,7.38
60.27,27.78,7.89,-6.81,7.11
51.81,27.78,7.79,-6.71,7.0
60.27,27.78,7.92,-6.84,7.08
60.27,27.78,7.82,-6.74,7.03
60.27,27.78,7.94,-6.86,7.11
60.27,27.78,7.92,-6.84,7.08
93.58,31.77,8.18,-7.1,7.38
83.51,29.85,8.08,-7.0,7.26
51.81,27.78,7.74,-6.66,6.94
51.81,27.78,7.69,-6.61,7.57
51.81,27.78,7.72,-6.64,7.6
51.81,27.78,7.5,-6.43,7.04
51.81,27.78,7.47,-6.4,7.47
51.81,27.78,7.5,-6.43,7.04
51.81,16.79,7.45,-6.38,7.44
51.81,27.78,7.5,-6.43,7.04
51.81,27.78,7.5,-6.43,7.04
