total_sediment_thick,seafloor_age,conv_rate,dist_nearest_edge,subducting_abs_rate
64.88,20.74,-3.13,17.83,-2.79
64.88,20.74,-2.99,16.68,-2.96
64.88,20.74,-2.96,16.49,-2.98
64.88,20.74,-2.99,16.68,-2.96
116.49,47.61,2.51,8.38,-4.15
112.39,44.44,-2.46,10.73,-3.8
112.39,44.44,2.47,9.55,-3.98
112.39,44.44,2.47,9.36,-4.01
116.49,47.61,2.49,8.77,-4.09
93.57,34.96,-2.66,13.99,-3.33
93.57,34.96,-2.56,12.84,-3.5
64.88,20.74,-2.96,16.49,-2.98
93.57,34.96,-2.69,14.37,-3.27
64.88,20.74,-2.96,16.49,-2.98
93.57,34.96,-2.62,13.61,-3.39
112.39,44.44,2.46,10.14,-3.89
93.57,34.96,-2.52,12.27,-3.58
93.57,34.96,-2.59,13.23,-3.44
112.39,44.44,-2.46,10.73,-3.8
141.2,71.81,4.89,0.9,-5.3
139.23,69.06,4.81,2.61,-5.06
139.23,69.06,4.8,2.8,-5.05
137.73,67.04,4.75,5.18,-4.86
136.92,65.97,4.73,5.97,-4.8
137.73,67.04,4.75,4.98,-4.88
60.73,5.75,-3.49,14.17,-2.13
48.62,10.44,-3.43,15.56,-2.33
60.73,5.75,-3.49,13.99,-2.1
60.73,5.75,-3.49,13.99,-2.1
60.73,20.57,-3.52,12.22,-1.88
60.73,20.57,-3.51,12.93,-1.97
105.66,11.29,4.62,10.17,-4.46
91.72,20.57,4.6,11.31,-4.36
91.72,20.57,4.59,11.5,-4.35
122.67,50.96,4.65,9.03,-4.56
122.67,50.96,4.65,9.22,-4.54
136.06,64.85,4.72,6.57,-4.75
135.07,63.56,4.68,8.09,-4.63
135.07,63.56,4.68,8.09,-4.63
122.67,50.96,4.65,9.03,-4.56
135.07,63.56,4.67,8.28,-4.62
105.66,11.29,4.64,9.6,-4.51
122.67,50.96,4.65,9.22,-4.54
137.73,67.04,4.77,4.39,-4.92
136.92,65.97,4.74,5.38,-4.85
139.92,70.01,4.82,2.03,-5.1
138.5,68.07,4.79,3.4,-5.0
139.23,69.06,4.8,2.8,-5.05
138.5,68.07,4.78,3.59,-4.99
138.5,68.07,4.78,3.59,-4.99
141.78,72.67,4.89,1.89,-5.37
139.92,70.01,4.84,1.25,-5.15
142.87,74.28,4.91,3.08,-5.45
142.34,73.49,4.9,2.69,-5.42
142.87,74.28,4.91,3.08,-5.45
142.34,73.49,4.9,2.89,-5.43
142.34,73.49,4.9,2.89,-5.43
142.87,74.28,4.91,3.08,-5.45
142.34,73.49,4.9,2.89,-5.43
142.34,73.49,4.9,2.89,-5.43
139.23,69.06,4.81,2.61,-5.06
142.34,73.49,4.9,2.09,-5.38
139.92,70.01,4.83,1.64,-5.13
142.34,73.49,4.9,2.09,-5.38
139.92,70.01,4.82,2.03,-5.1
143.87,82.21,4.95,5.81,-5.62
143.87,82.21,4.94,5.34,-5.59
150.37,87.22,4.98,7.72,-5.74
143.87,82.21,4.95,5.96,-5.63
146.42,86.72,4.97,6.95,-5.69
151.72,89.97,5.03,9.88,-5.96
151.47,88.73,5.02,10.59,-5.9
151.72,89.97,5.03,10.06,-5.96
151.47,88.73,5.02,10.59,-5.9
151.47,88.73,5.02,10.59,-5.9
151.72,89.97,5.02,10.39,-5.94
151.47,88.73,5.01,10.43,-5.89
151.47,88.73,5.01,10.43,-5.89
150.63,87.72,4.99,8.24,-5.77
150.63,87.72,4.99,8.43,-5.78
150.89,88.23,5.0,9.64,-5.85
150.63,87.72,4.99,8.78,-5.8
151.47,88.23,5.01,9.81,-5.86
150.63,87.72,4.99,8.62,-5.79
143.87,82.21,4.94,5.34,-5.59
143.87,82.21,4.95,5.96,-5.63
143.87,82.21,4.94,5.5,-5.6
142.87,74.28,4.91,3.46,-5.47
143.39,75.05,4.93,4.4,-5.53
150.63,87.72,4.99,8.24,-5.77
150.37,87.22,4.97,7.42,-5.72
142.87,74.28,4.91,3.27,-5.46
143.87,82.21,4.95,5.96,-5.63
143.87,82.21,4.94,5.5,-5.6
143.87,82.21,4.94,5.5,-5.6
155.83,100.05,5.1,1.41,-6.33
155.01,98.01,5.1,2.27,-6.29
152.19,90.95,5.04,8.41,-6.04
153.64,96.65,5.1,3.55,-6.25
152.68,91.44,5.06,7.11,-6.1
155.01,98.01,5.1,2.57,-6.28
152.68,91.44,5.05,7.57,-6.08
153.64,96.65,5.1,2.71,-6.28
152.19,90.95,5.04,8.26,-6.04
152.19,90.95,5.05,7.93,-6.06
152.19,90.95,5.04,8.26,-6.04
152.19,90.95,5.04,8.26,-6.04
152.19,90.95,5.04,8.26,-6.04
152.68,90.95,5.05,7.75,-6.07
152.19,90.95,5.05,7.93,-6.06
152.19,90.95,5.04,8.1,-6.05
136.92,65.97,4.74,5.58,-4.83
138.5,68.07,4.77,3.99,-4.96
137.73,67.04,4.76,4.58,-4.91
136.92,65.97,4.73,5.97,-4.8
136.77,65.96,4.74,6.17,-4.82
130.05,58.74,5.33,0.02,-5.21
115.97,47.27,2.52,6.61,-4.37
45.43,6.25,-3.47,13.81,-2.04
56.32,15.04,-2.94,16.68,-2.92
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,3.48,0.09,-5.2
131.78,59.62,4.64,9.99,-4.51
51.29,4.11,-3.39,15.74,-2.32
56.32,15.04,-3.23,17.44,-2.58
51.29,4.11,-3.35,16.28,-2.4
115.97,47.27,2.42,8.76,-4.06
108.86,35.09,-2.44,12.07,-3.57
73.5,25.36,-2.91,16.49,-2.95
139.78,70.0,4.85,1.64,-5.16
142.77,74.27,4.92,3.08,-5.47
139.1,69.05,4.81,3.0,-5.06
151.47,89.44,5.04,9.88,-5.98
150.15,86.89,4.99,7.57,-5.75
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
121.98,52.16,2.85,3.71,-4.77
121.98,52.16,2.75,4.48,-4.66
130.05,58.74,3.48,0.09,-5.2
73.5,25.36,-2.74,15.32,-3.1
134.98,63.66,4.69,8.09,-4.66
134.98,63.66,4.68,8.66,-4.62
131.78,59.62,4.65,9.8,-4.52
131.78,59.62,4.6,11.91,-4.34
45.43,6.25,-3.47,13.46,-2.0
131.78,59.62,4.6,11.71,-4.36
51.29,4.11,-3.46,14.17,-2.09
51.29,4.11,-3.39,15.74,-2.32
51.29,4.11,-3.43,14.52,-2.14
51.29,4.11,-3.33,16.46,-2.43
56.32,15.04,-3.13,18.2,-2.69
56.32,15.04,-3.21,17.64,-2.61
51.29,4.11,-3.31,16.65,-2.46
51.29,4.11,-3.4,15.05,-2.22
130.05,58.74,3.48,0.09,-5.2
115.97,47.27,2.46,7.79,-4.2
121.98,52.16,2.66,5.26,-4.56
108.86,41.99,2.39,10.13,-3.86
113.44,45.31,2.41,8.96,-4.03
73.5,25.36,-2.63,14.37,-3.24
83.5,35.09,-2.51,13.03,-3.43
56.32,15.04,-2.99,17.06,-2.86
56.32,15.04,-2.94,16.68,-2.92
108.86,41.99,2.39,9.94,-3.89
83.5,35.09,-2.56,13.6,-3.35
101.29,35.09,-2.48,12.65,-3.49
142.23,73.47,4.91,1.69,-5.38
138.37,68.06,4.79,4.19,-4.97
131.78,59.62,4.63,10.76,-4.44
54.81,13.99,4.59,12.48,-4.29
135.9,64.84,4.71,7.53,-4.71
131.78,59.62,4.67,9.03,-4.59
139.78,70.0,4.82,2.61,-5.09
138.37,68.06,4.78,4.39,-4.96
142.77,74.27,4.92,3.08,-5.47
142.23,73.47,4.91,1.89,-5.39
142.23,73.47,4.91,2.29,-5.42
150.44,87.39,4.99,7.72,-5.76
143.77,78.3,4.96,5.5,-5.63
151.47,89.44,5.04,9.88,-5.98
150.7,87.9,5.01,9.34,-5.85
150.7,87.9,5.02,9.64,-5.87
143.77,78.3,4.96,5.5,-5.63
150.15,86.89,4.99,7.42,-5.74
143.77,78.3,4.96,5.34,-5.62
154.66,97.18,5.11,2.57,-6.3
152.03,91.15,5.06,8.1,-6.07
152.27,91.15,5.07,7.4,-6.1
152.03,91.15,5.06,8.1,-6.07
137.59,67.03,4.77,4.98,-4.91
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
131.14,60.24,6.43,10.19,-6.34
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
126.71,58.74,3.29,1.04,-5.09
126.71,58.74,3.29,1.04,-5.09
126.71,58.74,3.44,0.28,-5.18
121.98,52.16,2.7,4.87,-4.61
121.98,52.16,2.66,5.26,-4.56
121.98,52.16,2.8,4.1,-4.72
126.71,58.74,3.29,1.04,-5.09
130.05,58.74,3.48,0.09,-5.2
126.71,58.74,3.29,1.04,-5.09
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,5.33,0.02,-5.21
115.97,47.27,2.48,7.39,-4.26
119.74,50.29,2.62,5.64,-4.5
121.98,52.16,2.75,4.48,-4.66
126.71,56.53,2.9,3.32,-4.82
56.32,15.04,-2.99,17.06,-2.86
73.5,25.36,-2.91,16.49,-2.95
131.78,59.62,4.67,9.03,-4.59
135.9,64.84,4.71,7.34,-4.72
135.9,64.84,4.71,7.53,-4.71
134.98,63.66,4.69,8.28,-4.65
131.78,59.62,4.66,9.22,-4.57
131.78,59.62,4.64,9.99,-4.51
131.78,59.62,4.67,9.03,-4.59
131.78,59.62,4.62,11.14,-4.41
131.78,59.62,4.6,11.71,-4.36
131.78,59.62,4.63,10.76,-4.44
54.81,13.99,-3.49,12.8,-1.92
45.43,6.25,-3.47,13.81,-2.04
54.81,13.99,-3.49,12.8,-1.92
45.43,6.25,-3.47,13.46,-2.0
54.81,13.99,4.59,12.48,-4.29
54.81,13.99,-3.49,12.8,-1.92
131.78,59.62,4.63,10.76,-4.44
131.78,59.62,4.61,11.52,-4.38
51.29,4.11,-3.46,13.99,-2.06
51.29,4.11,-3.44,14.34,-2.11
51.29,4.11,-3.46,13.99,-2.06
51.29,4.11,-3.39,15.56,-2.29
51.29,4.11,-3.39,15.74,-2.32
51.29,4.11,-3.39,15.56,-2.29
51.29,4.11,-3.37,15.92,-2.34
51.29,4.11,-3.39,15.56,-2.29
51.29,4.11,-3.39,15.56,-2.29
51.29,4.11,-3.37,15.92,-2.34
51.29,4.11,-3.31,16.65,-2.46
56.32,15.04,-3.21,17.64,-2.61
56.32,15.04,-3.21,17.64,-2.61
56.32,15.04,-3.23,17.44,-2.58
56.32,15.04,-3.03,17.44,-2.81
56.32,15.04,-3.08,17.82,-2.75
56.32,15.04,-3.18,17.83,-2.64
51.29,4.11,-3.31,16.65,-2.46
51.29,4.11,-3.31,16.65,-2.46
56.32,15.04,-3.23,17.44,-2.58
51.29,4.11,-3.35,16.28,-2.4
51.29,4.11,-3.31,16.65,-2.46
51.29,4.11,-3.33,16.46,-2.43
51.29,4.11,-3.46,13.99,-2.06
51.29,4.11,-3.46,13.99,-2.06
51.29,4.11,-3.39,15.74,-2.32
51.29,4.11,-3.42,14.7,-2.17
56.32,15.04,-3.13,18.2,-2.69
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,3.48,0.09,-5.2
130.05,58.74,5.33,0.02,-5.21
130.05,58.74,3.48,0.09,-5.2
130.05,58.74,5.33,0.02,-5.21
121.98,52.16,2.7,4.87,-4.61
126.71,58.74,3.37,0.66,-5.13
115.97,47.27,2.5,7.0,-4.31
119.74,50.29,2.62,5.64,-4.5
115.97,47.27,2.43,8.37,-4.11
115.97,47.27,2.46,7.79,-4.2
115.97,47.27,2.5,7.0,-4.31
121.98,52.16,2.75,4.48,-4.66
121.98,52.16,2.7,4.87,-4.61
115.97,47.27,2.43,8.37,-4.11
115.97,47.27,2.46,7.79,-4.2
113.44,45.31,2.41,9.16,-4.0
108.86,41.99,-2.39,10.72,-3.77
108.86,41.99,2.39,9.94,-3.89
113.44,45.31,2.4,9.55,-3.94
73.5,35.09,-2.62,14.18,-3.27
73.5,25.36,-2.91,16.49,-2.95
73.5,25.36,-2.69,14.94,-3.15
83.5,35.09,-2.54,13.41,-3.38
101.29,35.09,-2.47,12.46,-3.52
83.5,35.09,-2.56,13.6,-3.35
108.86,41.99,-2.41,11.69,-3.63
56.32,15.04,-2.96,16.87,-2.89
56.32,15.04,-2.94,16.68,-2.92
56.32,15.04,-3.16,18.02,-2.67
56.32,15.04,-3.08,17.82,-2.75
56.32,15.04,-2.94,16.68,-2.92
73.5,25.36,-2.91,16.49,-2.95
56.32,15.04,-2.94,16.68,-2.92
115.97,47.27,2.43,8.37,-4.11
108.86,41.99,-2.39,10.72,-3.77
113.44,45.31,2.4,9.55,-3.94
113.44,45.31,2.4,9.55,-3.94
115.97,47.27,2.42,8.76,-4.06
73.5,35.09,-2.62,14.18,-3.27
83.5,35.09,-2.5,12.84,-3.46
73.5,25.36,-2.91,16.49,-2.95
73.5,25.36,-2.63,14.37,-3.24
73.5,25.36,-2.67,14.75,-3.18
73.5,35.09,-2.6,13.99,-3.29
108.86,41.99,2.39,9.94,-3.89
101.29,35.09,-2.47,12.46,-3.52
83.5,35.09,-2.54,13.41,-3.38
108.86,41.99,-2.39,10.72,-3.77
140.72,71.23,4.9,0.9,-5.33
139.78,70.0,4.82,2.61,-5.09
139.1,69.05,4.82,2.8,-5.08
137.59,67.03,4.76,5.18,-4.89
136.77,65.96,4.75,5.97,-4.83
137.59,67.03,4.77,4.98,-4.91
51.29,4.11,-3.46,14.17,-2.09
51.29,4.11,-3.39,15.56,-2.29
51.29,4.11,-3.46,13.99,-2.06
51.29,4.11,-3.46,13.99,-2.06
54.81,13.99,4.59,12.29,-4.31
54.81,13.99,-3.48,12.93,-1.93
131.78,59.62,4.63,10.37,-4.48
131.78,59.62,4.62,11.14,-4.41
131.78,59.62,4.6,11.71,-4.36
131.78,59.62,4.67,9.03,-4.59
131.78,59.62,4.66,9.22,-4.57
136.77,65.96,4.74,6.37,-4.8
134.98,63.66,4.69,8.28,-4.65
134.98,63.66,4.69,8.28,-4.65
131.78,59.62,4.67,9.03,-4.59
134.98,63.66,4.68,8.47,-4.63
131.78,59.62,4.65,9.61,-4.54
131.78,59.62,4.66,9.22,-4.57
138.37,68.06,4.78,4.39,-4.96
137.59,67.03,4.76,5.38,-4.88
139.78,70.0,4.83,2.22,-5.12
139.1,69.05,4.8,3.4,-5.03
139.1,69.05,4.82,2.8,-5.08
139.1,69.05,4.8,3.59,-5.02
139.1,69.05,4.8,3.59,-5.02
142.23,73.47,4.91,1.89,-5.39
139.78,70.0,4.86,1.25,-5.18
142.77,74.27,4.92,3.08,-5.47
142.77,74.27,4.92,2.69,-5.45
142.77,74.27,4.92,3.08,-5.47
142.77,74.27,4.92,2.89,-5.46
142.77,74.27,4.92,2.89,-5.46
142.77,74.27,4.92,3.08,-5.47
142.77,74.27,4.92,2.89,-5.46
142.77,74.27,4.92,2.89,-5.46
139.78,70.0,4.82,2.61,-5.09
142.23,73.47,4.91,2.49,-5.43
139.78,70.0,4.85,1.64,-5.16
142.23,73.47,4.91,1.89,-5.39
139.78,70.0,4.83,2.22,-5.12
145.45,86.38,4.96,5.81,-5.65
143.77,78.3,4.95,5.18,-5.61
150.15,86.89,4.99,7.57,-5.75
145.45,86.38,4.97,5.96,-5.66
150.15,86.89,4.98,6.95,-5.72
151.47,89.44,5.04,9.88,-5.98
150.96,88.41,5.03,10.59,-5.92
151.47,89.44,5.04,9.88,-5.98
150.96,88.41,5.03,10.59,-5.92
150.96,88.41,5.03,10.59,-5.92
151.22,88.92,5.04,10.06,-5.98
150.96,88.41,5.02,10.29,-5.91
150.96,88.41,5.02,10.29,-5.91
150.44,87.39,5.0,8.43,-5.8
150.44,87.39,5.0,8.43,-5.8
150.7,87.9,5.02,9.64,-5.87
150.7,87.9,5.01,8.78,-5.82
150.7,87.9,5.02,9.64,-5.87
150.44,87.39,5.0,8.62,-5.81
143.77,78.3,4.95,5.18,-5.61
145.45,86.38,4.97,5.96,-5.66
143.77,78.3,4.96,5.5,-5.63
142.77,74.27,4.93,3.46,-5.5
143.28,75.03,4.94,4.4,-5.56
150.44,87.39,5.0,8.06,-5.78
150.15,86.89,4.99,7.57,-5.75
142.77,74.27,4.93,3.46,-5.5
145.45,86.38,4.96,5.81,-5.65
145.45,86.38,4.96,5.81,-5.65
143.77,78.3,4.96,5.5,-5.63
155.49,98.53,5.11,1.6,-6.33
154.66,97.18,5.11,2.27,-6.31
152.03,89.95,5.05,8.41,-6.06
153.24,95.79,5.11,3.72,-6.26
152.5,91.15,5.07,6.95,-6.12
154.66,97.18,5.11,2.57,-6.3
152.27,91.15,5.06,7.57,-6.1
154.66,97.18,5.11,3.01,-6.28
152.03,91.15,5.06,8.1,-6.07
152.27,91.15,5.06,7.93,-6.08
152.03,91.15,5.06,8.26,-6.06
152.03,91.15,5.06,8.26,-6.06
152.03,91.15,5.06,8.26,-6.06
152.27,91.15,5.06,7.75,-6.09
152.27,91.15,5.06,7.93,-6.08
152.03,91.15,5.06,8.1,-6.07
137.59,67.03,4.76,5.58,-4.86
138.37,68.06,4.79,3.99,-4.99
137.59,67.03,4.77,4.78,-4.92
136.77,65.96,4.75,5.97,-4.83
136.59,65.96,4.76,6.17,-4.85
126.6,56.48,3.39,0.09,-5.16
116.93,48.07,2.45,6.56,-4.34
43.5,6.33,-3.44,13.84,-2.01
64.52,13.86,-2.89,16.63,-2.88
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
135.71,49.84,4.66,9.81,-4.56
43.5,6.33,-3.35,15.74,-2.28
48.3,13.86,-3.19,17.44,-2.54
43.5,6.33,-3.31,16.28,-2.36
112.88,44.93,2.34,8.72,-4.03
101.93,38.02,-2.37,12.03,-3.54
64.52,13.86,-2.86,16.44,-2.91
139.27,69.39,4.86,1.64,-5.18
143.16,75.01,4.93,3.08,-5.5
138.94,69.05,4.83,2.8,-5.1
151.29,89.13,5.05,9.88,-6.0
149.87,86.28,5.0,7.57,-5.78
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
120.19,50.84,2.77,3.66,-4.74
119.29,49.99,2.67,4.44,-4.63
126.6,56.48,3.39,0.09,-5.16
64.52,19.52,-2.68,15.28,-3.06
135.71,65.96,4.71,8.09,-4.7
135.71,65.96,4.69,8.66,-4.65
135.71,49.84,4.66,9.81,-4.56
87.07,18.59,4.61,11.96,-4.37
43.5,6.33,4.57,13.67,-4.22
87.07,18.59,4.62,11.57,-4.41
43.5,6.33,-3.43,14.17,-2.05
43.5,6.33,-3.35,15.74,-2.28
43.5,6.33,-3.4,14.52,-2.1
43.5,6.33,-3.29,16.46,-2.39
48.3,13.86,-3.09,18.15,-2.65
48.3,13.86,-3.16,17.64,-2.57
48.3,13.86,-3.25,16.85,-2.45
43.5,6.33,-3.37,15.22,-2.2
126.6,56.48,3.39,0.09,-5.16
112.88,44.93,2.38,7.74,-4.17
119.29,49.99,2.58,5.21,-4.53
110.23,42.94,2.32,10.09,-3.83
112.88,44.93,2.33,9.11,-3.97
84.08,29.96,-2.58,14.32,-3.2
84.08,29.96,-2.43,12.79,-3.43
64.52,13.86,-2.96,17.2,-2.8
64.52,13.86,-2.89,16.63,-2.88
110.23,42.94,2.32,10.09,-3.83
84.08,29.96,-2.48,13.36,-3.35
84.08,29.96,-2.43,12.79,-3.43
141.21,72.08,4.92,1.69,-5.41
138.23,68.06,4.8,4.19,-5.0
102.42,20.33,4.65,10.4,-4.51
57.87,13.77,4.6,12.35,-4.34
135.71,65.96,4.73,7.53,-4.74
135.71,61.78,4.68,9.03,-4.62
138.94,69.05,4.84,2.61,-5.12
138.23,68.06,4.79,4.58,-4.97
143.16,75.01,4.93,3.08,-5.5
141.21,72.08,4.92,1.89,-5.42
141.79,72.91,4.93,2.29,-5.45
149.87,86.28,5.0,7.72,-5.78
144.73,85.22,4.97,5.5,-5.65
151.29,89.13,5.05,9.88,-6.0
150.43,87.35,5.03,9.34,-5.88
150.43,87.35,5.03,9.64,-5.89
144.73,85.22,4.97,5.5,-5.65
149.87,86.28,5.0,7.57,-5.78
144.73,85.22,4.97,5.34,-5.64
154.31,96.36,5.12,2.57,-6.31
151.81,90.17,5.07,8.1,-6.09
151.81,90.17,5.08,7.4,-6.12
151.81,90.17,5.07,8.1,-6.09
138.23,68.06,4.78,4.98,-4.94
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,-5.24,0.09,-5.18
130.74,59.89,6.34,10.04,-6.29
126.6,56.48,-5.24,0.09,-5.18
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.21,1.02,-5.06
126.6,56.48,3.21,1.02,-5.06
126.6,56.48,3.39,0.09,-5.16
119.29,49.99,2.63,4.82,-4.58
119.29,49.99,2.58,5.21,-4.53
119.29,49.99,2.72,4.05,-4.69
126.6,56.48,3.28,0.65,-5.1
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.21,1.02,-5.06
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
112.88,44.93,2.41,7.15,-4.25
119.29,49.99,2.54,5.59,-4.47
119.29,49.99,2.67,4.44,-4.63
120.19,50.84,2.82,3.28,-4.79
64.52,13.86,-2.94,17.01,-2.82
64.52,13.86,-2.86,16.44,-2.91
135.71,61.78,4.68,9.03,-4.62
135.71,65.96,4.73,7.34,-4.75
135.71,65.96,4.73,7.53,-4.74
135.71,65.96,4.7,8.28,-4.68
135.71,61.78,4.68,9.22,-4.61
135.71,49.84,4.66,9.81,-4.56
135.71,61.78,4.68,9.03,-4.62
102.42,20.33,4.64,10.98,-4.46
87.07,18.59,4.61,11.96,-4.37
102.42,20.33,4.64,10.98,-4.46
57.87,13.77,4.6,12.74,-4.31
43.5,6.33,4.57,13.67,-4.22
57.87,13.77,4.6,12.74,-4.31
43.5,6.33,4.58,13.48,-4.24
57.87,13.77,4.6,12.55,-4.32
57.87,13.77,4.6,12.74,-4.31
102.42,20.33,4.64,10.79,-4.47
87.07,18.59,4.62,11.57,-4.41
43.5,6.33,-3.44,14.0,-2.03
43.5,6.33,-3.42,14.34,-2.08
43.5,6.33,-3.43,14.17,-2.05
43.5,6.33,-3.36,15.56,-2.25
43.5,6.33,-3.35,15.74,-2.28
43.5,6.33,-3.36,15.56,-2.25
43.5,6.33,-3.34,15.92,-2.3
43.5,6.33,-3.36,15.56,-2.25
43.5,6.33,-3.36,15.56,-2.25
43.5,6.33,-3.34,15.92,-2.3
48.3,13.86,-3.25,16.85,-2.45
48.3,13.86,-3.16,17.64,-2.57
48.3,13.86,-3.16,17.64,-2.57
48.3,13.86,-3.21,17.24,-2.51
48.3,13.86,-2.99,17.39,-2.77
48.3,13.86,-3.04,17.77,-2.71
48.3,13.86,-3.14,17.83,-2.6
48.3,13.86,-3.25,16.85,-2.45
43.5,6.33,-3.28,16.65,-2.42
48.3,13.86,-3.21,17.24,-2.51
43.5,6.33,-3.31,16.28,-2.36
43.5,6.33,-3.28,16.65,-2.42
43.5,6.33,-3.29,16.46,-2.39
43.5,6.33,-3.43,14.17,-2.05
43.5,6.33,-3.43,14.17,-2.05
43.5,6.33,-3.35,15.74,-2.28
43.5,6.33,-3.39,14.7,-2.13
48.3,13.86,-3.09,18.15,-2.65
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
126.6,56.48,3.39,0.09,-5.16
119.29,49.99,2.63,4.82,-4.58
126.6,56.48,3.28,0.65,-5.1
112.88,44.93,2.41,7.15,-4.25
119.29,49.99,2.54,5.59,-4.47
112.88,44.93,2.36,8.13,-4.11
112.88,44.93,2.38,7.74,-4.17
112.88,44.93,2.41,7.15,-4.25
119.29,49.99,2.67,4.44,-4.63
119.29,49.99,2.63,4.82,-4.58
112.88,44.93,2.35,8.52,-4.06
112.88,44.93,2.38,7.74,-4.17
112.88,44.93,2.33,9.11,-3.97
